EMIS Code,SchoolName,Year,Gender,LEVEL,District,Tehsil,UCName,BuildingOwnerShip,TotalLand_Allocated,Year of Estbalishment,Year of Construction,Covered_Area,UnCovered_Area,UnCovered_Area_Premis,Whole Building Needs Reconstruction,No of Class Room Need Reconstruction,No of Other Room Need Reconstruction,No of Class Room Need Repair,No of Other Room Need Repair,HT Office,Science Lab,Staff Room,Library,Hostel Availability,Hostel Capacity,Hostel Rooms,Clerk Room,Play Ground/Area,Play Area,No of Pakka Class Rooms,No. Of Pakka Other Rooms,No. of Kacha Class Rooms,No of Kacha Other Rooms,CCTVCameras,ExaminationHall,Ramp Access at Entrance,Ramp Access in Building,Ramp at Toilet,School Name,School Level,Union Council Name,Desks Two Seater Useable,Desks Two Seater Un-Useable,Desks Two Seater New Required,Desks Three Seater Useable,Desks Three Seater Un-Useable,Desks Three Seater New Required,Desk Benches Useable,Desk Benches Un-Useable,Desk Benches New Required,Student Chairs Useable,Student Chairs Un-Useable,Student Chairs New Required,Tablet Chairs Useable,Tablet Chairs Un-Useable,Tablet Chairs New Required,Jute Tats Useable,Jute Tats Un-Useable,Jute Tats New Required,Fans Useable,Fans Un-Useable,Fans New Required,total_teachers,avg_bps_teachers,qualified_teachers,total_non_teachers,Presentbalance,Fund Recieved from Govt in This Year,is_critical
61011,GGPS ABDUL HASSAN,2024-25,Girls,Primary,MOHMAND,HALIMZAI,HALIMZAI,Govt,20.0,1994.0,1992.0,10.0,,,No,0.0,0.0,0.0,0.0,No,Not Available,No,Not Available,No,0,0,No,No,Available/Functional,2,0,0,0,No,No,Yes,Yes,Yes,GGPS ABDUL HASSAN,Primary,HALIMZAI,0,0,45,0,0,0,0,0,45,0,0,0,0,0,0,3,0,5,4,0,2,2.0,12.5,0.0,2.0,0.0,0.0,1
61012,GGPS SHAHEEN SHAH BARO KHEL,2024-25,Girls,Primary,MOHMAND,HALIMZAI,HALIMZAI,Govt,20.0,1997.0,1995.0,10.0,10.0,10.0,No,0.0,0.0,0.0,0.0,No,Not Available,No,Not Available,No,0,0,No,No,Available/Functional,2,0,0,0,No,No,No,Yes,Yes,GGPS SHAHEEN SHAH BARO KHEL,Primary,HALIMZAI,0,0,40,0,0,0,0,0,40,0,0,0,5,0,0,5,0,0,3,0,3,2.0,12.0,0.0,2.0,520000.0,0.0,1
61013,GGMS WAZIR KALAI,2024-25,Girls,Middle,MOHMAND,HALIMZAI,HALIMZAI,Govt,20.0,2003.0,2001.0,10.0,10.0,10.0,No,0.0,0.0,0.0,2.0,Yes,Not Available,No,Not Available,No,0,0,No,No,Not Available,3,5,0,0,No,No,No,No,No,GGMS WAZIR KALAI,Middle,HALIMZAI,0,0,0,0,0,0,0,0,0,20,0,20,20,0,20,0,0,0,9,0,5,5.0,15.2,0.0,2.0,0.0,0.0,1
61014,GPS KUZO KASS KHAWAIZAI,2024-25,Boys,Primary,MOHMAND,KHWEZAI,KHWEZAI,Govt,32.0,1999.0,1997.0,5.0,27.0,27.0,No,0.0,0.0,0.0,0.0,No,Not Available,No,Not Available,No,0,0,No,No,Available/Functional,2,0,0,0,Yes,No,No,No,No,GPS KUZO KASS KHAWAIZAI,Primary,KHWEZAI,0,0,0,0,0,0,0,0,0,0,0,0,40,0,10,3,0,5,0,0,4,1.0,12.0,0.0,,4441.0,0.0,1
61015,GPS JALAL KORE NO.2 KUNG,2024-25,Boys,Primary,MOHMAND,KHWEZAI,KHWEZAI,Govt,36.0,1998.0,1997.0,6.0,30.0,30.0,No,2.0,0.0,0.0,0.0,No,Not Available,No,Not Available,No,0,0,No,No,Not Available,2,0,0,0,No,No,No,No,No,GPS JALAL KORE NO.2 KUNG,Primary,KHWEZAI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,4,0,5,0,0,8,2.0,14.5,0.0,1.0,343934.0,0.0,1
61016,GPS KHADI KHEL LAAL KHAN KHWAIZAI,2024-25,Boys,Primary,MOHMAND,KHWEZAI,KHWEZAI,Govt,40.0,1998.0,1996.0,6.0,34.0,34.0,No,0.0,0.0,0.0,0.0,No,Not Available,No,Not Available,No,0,0,No,No,Available/NonFunctional,2,0,0,0,No,No,No,No,No,GPS KHADI KHEL LAAL KHAN KHWAIZAI,Primary,KHWEZAI,0,0,0,0,0,0,0,0,0,0,0,0,49,0,27,8,0,0,8,0,0,1.0,12.0,0.0,1.0,0.0,0.0,1
61017,GPS KHALO DAG,2024-25,Boys,Primary,MOHMAND,KHWEZAI,KHWEZAI,Govt,32.0,1998.0,1996.0,8.0,24.0,24.0,No,0.0,0.0,0.0,0.0,No,Not Available,No,Not Available,No,0,0,No,No,Available/Functional,3,0,0,0,No,No,Yes,No,No,GPS KHALO DAG,Primary,KHWEZAI,0,0,0,0,0,0,0,0,0,0,0,0,53,2,0,0,0,0,11,0,0,2.0,14.0,0.0,1.0,2386.0,0.0,0
61018,GPS ABA KORE KHWAIZAI,2024-25,Boys,Primary,MOHMAND,KHWEZAI,KHWEZAI,Govt,32.0,1999.0,1998.0,7.0,25.0,25.0,No,2.0,0.0,0.0,0.0,No,Not Available,No,Not Available,No,0,0,No,No,Not Available,3,0,0,0,No,No,No,No,No,GPS ABA KORE KHWAIZAI,Primary,KHWEZAI,0,0,0,0,0,0,0,0,0,0,0,0,56,0,10,0,0,0,0,0,15,2.0,13.5,0.0,1.0,0.0,0.0,1
61019,GPS KAKA KORE KHWAIZAI,2024-25,Boys,Primary,MOHMAND,KHWEZAI,KHWEZAI,Govt,32.0,1999.0,1998.0,10.0,22.0,22.0,No,0.0,0.0,0.0,0.0,No,Not Available,No,Not Available,No,0,0,No,No,Available/Functional,4,0,0,0,No,No,No,No,No,GPS KAKA KORE KHWAIZAI,Primary,KHWEZAI,0,0,0,0,0,0,0,0,0,0,0,0,72,0,20,10,5,10,13,3,8,1.0,15.0,0.0,1.0,22157.0,0.0,1
61020,GGPS SULTAN KHEL MOZA KHAN,2024-25,Girls,Primary,MOHMAND,HALIMZAI,HALIMZAI,Govt,20.0,1989.0,1987.0,5.0,,,No,0.0,0.0,0.0,0.0,No,Not Available,No,Not Available,No,0,0,No,No,Not Available,2,0,0,0,No,No,No,Yes,Yes,GGPS SULTAN KHEL MOZA KHAN,Primary,HALIMZAI,0,0,50,0,0,0,0,0,50,0,0,0,0,0,50,4,0,5,0,0,6,2.0,15.0,0.0,2.0,0.0,0.0,1
61021,GMS MAZULLAH KHAN KHWAIZAI,2024-25,Boys,Middle,MOHMAND,KHWEZAI,KHWEZAI,Govt,161.0,2012.0,2011.0,16.0,145.0,145.0,No,0.0,0.0,0.0,0.0,Yes,Not Available,No,Not Available,No,0,0,No,No,Not Available,5,2,0,0,No,No,Yes,No,No,GMS MAZULLAH KHAN KHWAIZAI,Middle,KHWEZAI,0,0,0,0,0,0,0,0,0,0,0,0,30,18,50,0,0,0,8,0,19,3.0,15.0,0.0,2.0,499.0,0.0,1
61022,GGPS AMAN TABAR,2024-25,Girls,Primary,MOHMAND,EKKA GHUND,EKKA GHUND,Govt,20.0,1992.0,2000.0,5.0,15.0,15.0,No,0.0,0.0,0.0,0.0,No,Not Available,No,Not Available,No,0,0,No,No,Available/Functional,2,0,0,0,No,No,No,No,No,GGPS AMAN TABAR,Primary,EKKA GHUND,0,0,43,0,0,0,0,0,43,0,0,0,63,0,0,1,0,0,11,0,0,2.0,13.5,0.0,2.0,0.0,0.0,1
61023,GGPS MAJOR HABIB ULLAH,2024-25,Girls,Primary,MOHMAND,EKKA GHUND,EKKA GHUND,Govt,20.0,1993.0,1991.0,10.0,15.0,15.0,No,0.0,0.0,0.0,0.0,No,Not Available,No,Not Available,No,0,0,No,No,Available/NonFunctional,6,0,0,0,No,No,Yes,No,No,GGPS MAJOR HABIB ULLAH,Primary,EKKA GHUND,0,0,80,0,0,0,0,0,0,0,0,0,0,0,158,0,0,0,30,0,0,2.0,15.0,0.0,1.0,0.0,0.0,1
61024,GPS GHAZI BAIG,2024-25,Boys,Primary,MOHMAND,HALIMZAI,HALIMZAI,Govt,15.0,1974.0,1976.0,13.0,2.0,2.0,No,2.0,0.0,0.0,0.0,No,Not Available,No,Not Available,No,0,0,No,No,Not Available,5,0,0,0,No,No,No,No,No,GPS GHAZI BAIG,Primary,HALIMZAI,0,0,0,0,0,0,0,0,0,0,0,0,60,10,91,0,0,0,15,0,0,3.0,14.0,0.0,1.0,2783.0,0.0,1
61025,GPS MAZULLAH KHAN KHWAIZAI,2024-25,Boys,Primary,MOHMAND,KHWEZAI,KHWEZAI,Adjusted,40.0,1999.0,1998.0,5.0,35.0,35.0,Yes,,,,,No,Not Available,No,Not Available,No,0,0,No,No,Not Available,2,0,0,0,No,No,Yes,No,No,GPS MAZULLAH KHAN KHWAIZAI,Primary,KHWEZAI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,10,3,20,0,0,8,2.0,13.5,0.0,,1274.0,0.0,1
61026,GPS GAT WARSAK,2024-25,Boys,Primary,MOHMAND,KHWEZAI,KHWEZAI,Govt,40.0,1999.0,1998.0,8.0,32.0,32.0,No,0.0,0.0,0.0,0.0,No,Not Available,No,Not Available,No,0,0,No,No,Available/Functional,3,0,0,0,No,No,Yes,No,No,GPS GAT WARSAK,Primary,KHWEZAI,0,0,0,0,0,0,0,0,0,0,0,0,42,3,100,0,0,0,0,0,12,1.0,12.0,0.0,,79073.0,0.0,1
61027,GPS ABDUL KORE,2024-25,Boys,Primary,MOHMAND,KHWEZAI,KHWEZAI,Shelterless,23.0,1998.0,1997.0,0.0,23.0,23.0,Yes,,,,,No,Not Available,No,Not Available,No,0,0,No,No,Available/Functional,0,0,0,0,No,No,No,No,No,GPS ABDUL KORE,Primary,KHWEZAI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,0,20,0,0,0,2.0,14.5,0.0,1.0,244574.0,0.0,1
61028,GGPS KHAN MUHAMMAD,2024-25,Girls,Primary,MOHMAND,HALIMZAI,HALIMZAI,Govt,15.0,1996.0,1990.0,5.0,,,No,0.0,0.0,0.0,0.0,No,Not Available,No,Not Available,No,0,0,No,No,Not Available,2,0,0,0,No,No,No,Yes,Yes,GGPS KHAN MUHAMMAD,Primary,HALIMZAI,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,2,0,4,1.0,12.0,0.0,2.0,57000.0,0.0,1
61029,GGPS TORE KORE,2024-25,Girls,Primary,MOHMAND,SAFI,SAFI,Govt,40.0,1998.0,1998.0,10.0,40.0,0.0,No,0.0,0.0,0.0,0.0,No,Not Available,No,Not Available,No,0,0,No,No,Not Available,0,6,0,0,No,No,Yes,Yes,Yes,GGPS TORE KORE,Primary,SAFI,0,0,40,0,0,0,0,0,40,0,0,0,27,0,44,0,0,10,36,0,0,1.0,12.0,0.0,2.0,480000.0,0.0,1
61030,GPS ASHRAF ABAD,2024-25,Boys,Primary,MOHMAND,KHWEZAI,KHWEZAI,Govt,30.0,1999.0,1995.0,5.0,25.0,25.0,Yes,,,,,No,Not Available,No,Not Available,No,0,0,No,No,Not Available,2,0,0,0,No,No,No,No,No,GPS ASHRAF ABAD,Primary,KHWEZAI,0,0,20,0,0,0,0,0,20,0,0,0,0,0,50,0,0,5,0,0,8,1.0,12.0,0.0,1.0,2335.0,0.0,1
61031,GPS GUL BAZ,2024-25,Boys,Primary,MOHMAND,SAFI,SAFI,Govt,44.0,1975.0,1976.0,4.0,40.0,40.0,No,0.0,0.0,0.0,0.0,No,Not Available,No,Not Available,No,0,0,No,No,Not Available,2,0,0,0,No,No,Yes,No,No,GPS GUL BAZ,Primary,SAFI,10,0,45,0,0,0,10,0,45,0,0,0,0,0,110,0,0,10,0,0,15,3.0,15.333333333333334,0.0,1.0,6407.0,0.0,1
61032,GPS AMRAI KORE,2024-25,Boys,Primary,MOHMAND,SAFI,SAFI,Shelterless,40.0,1973.0,1974.0,0.0,40.0,40.0,Yes,,,,,No,Not Available,No,Not Available,No,0,0,No,No,Not Available,0,0,0,0,No,No,No,No,No,GPS AMRAI KORE,Primary,SAFI,0,0,116,0,0,0,0,0,0,0,0,0,0,0,231,0,0,0,0,0,0,3.0,14.0,0.0,1.0,6535.0,0.0,1
61033,GPS QALAGAI,2024-25,Boys,Primary,MOHMAND,SAFI,SAFI,Govt,70.0,1975.0,1975.0,8.0,62.0,62.0,No,0.0,0.0,0.0,0.0,No,Not Available,No,Not Available,No,0,0,No,No,Available/Functional,3,0,0,0,No,No,No,No,No,GPS QALAGAI,Primary,SAFI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,280,0,0,0,6,0,8,2.0,14.0,0.0,1.0,259687.0,0.0,1
61034,GPS SHEWA,2024-25,Boys,Primary,MOHMAND,SAFI,SAFI,Govt,26.0,1974.0,1973.0,5.0,21.0,21.0,No,0.0,0.0,0.0,0.0,No,Not Available,No,Not Available,No,0,0,No,No,Not Available,2,0,0,0,No,No,Yes,No,No,GPS SHEWA,Primary,SAFI,0,0,150,0,0,0,0,0,0,0,0,0,0,0,300,11,0,10,10,0,2,3.0,13.333333333333334,0.0,1.0,0.0,0.0,1
61035,GPS GHALLANAI COLONY,2024-25,Boys,Primary,MOHMAND,HALIMZAI,HALIMZAI,Govt,30.0,1977.0,1975.0,10.0,20.0,20.0,No,0.0,0.0,0.0,0.0,Yes,Not Available,No,Not Available,No,0,0,No,No,Available/Functional,4,0,0,0,No,No,No,No,No,GPS GHALLANAI COLONY,Primary,HALIMZAI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,0,0,0,5,5,10,3.0,14.333333333333334,0.0,2.0,8100.0,0.0,1
61036,GPS NAEEM KORE,2024-25,Boys,Primary,MOHMAND,HALIMZAI,HALIMZAI,Govt,40.0,1985.0,1987.0,12.0,28.0,28.0,No,0.0,0.0,1.0,0.0,No,Not Available,No,Not Available,No,0,0,No,No,Available/Functional,3,0,0,0,No,No,No,No,No,GPS NAEEM KORE,Primary,HALIMZAI,0,0,50,0,0,0,0,0,0,0,0,0,62,0,38,0,0,0,7,0,0,2.0,14.5,0.0,1.0,15240.0,0.0,1
61037,GPS KHAISTA GUL BABI KHEL,2024-25,Boys,Primary,MOHMAND,HALIMZAI,HALIMZAI,Govt,40.0,1990.0,1988.0,5.0,35.0,35.0,No,0.0,0.0,0.0,0.0,No,Not Available,No,Not Available,No,0,0,No,No,Available/Functional,2,0,0,0,No,No,No,No,No,GPS KHAISTA GUL BABI KHEL,Primary,HALIMZAI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,3,0,0,0,0,0,2.0,15.0,0.0,1.0,499.0,0.0,1
61038,GPS QALDARA BABI KHEL,2024-25,Boys,Primary,MOHMAND,HALIMZAI,HALIMZAI,Govt,25.0,1965.0,1965.0,5.0,20.0,20.0,No,0.0,0.0,0.0,0.0,No,Not Available,No,Not Available,No,0,0,No,No,Available/Functional,2,0,0,0,No,No,No,No,No,GPS QALDARA BABI KHEL,Primary,HALIMZAI,0,0,0,0,0,0,0,0,0,0,0,0,30,0,76,3,0,10,0,0,0,2.0,15.0,0.0,1.0,0.0,0.0,1
61039,GPS DILAWAR,2024-25,Boys,Primary,MOHMAND,HALIMZAI,HALIMZAI,Govt,33.0,1989.0,1988.0,5.0,28.0,28.0,No,0.0,0.0,0.0,0.0,No,Not Available,No,Not Available,No,0,0,No,No,Available/NonFunctional,2,0,0,0,No,No,No,No,No,GPS DILAWAR,Primary,HALIMZAI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,3,2,10,10,0,0,2.0,15.0,0.0,1.0,278.0,0.0,1
61040,GPS WAZIR KALAI,2024-25,Boys,Primary,MOHMAND,HALIMZAI,HALIMZAI,Govt,22.0,1971.0,1975.0,5.0,17.0,17.0,No,0.0,0.0,0.0,0.0,No,Not Available,No,Not Available,No,0,0,No,No,Available/Functional,2,0,0,0,No,No,No,No,No,GPS WAZIR KALAI,Primary,HALIMZAI,0,0,0,0,0,0,0,0,0,0,0,0,30,0,30,2,0,5,10,0,2,2.0,14.5,0.0,1.0,1096.0,0.0,1
61041,GPS SAID KAMAL,2024-25,Boys,Primary,MOHMAND,HALIMZAI,HALIMZAI,Govt,20.0,1990.0,1989.0,5.0,15.0,15.0,No,0.0,0.0,2.0,0.0,No,Not Available,No,Not Available,No,0,0,No,No,Available/Functional,2,0,0,0,No,No,No,No,No,GPS SAID KAMAL,Primary,HALIMZAI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,10,0,0,1,0,0,2.0,13.5,0.0,1.0,499.0,0.0,1
61042,GPS MUSAFAR KALAI,2024-25,Boys,Primary,MOHMAND,HALIMZAI,HALIMZAI,Govt,26.0,1982.0,1980.0,5.0,21.0,21.0,No,0.0,0.0,0.0,0.0,No,Not Available,No,Not Available,No,0,0,No,No,Available/Functional,2,0,0,0,No,No,No,No,No,GPS MUSAFAR KALAI,Primary,HALIMZAI,0,0,0,0,0,0,0,0,0,0,0,0,5,0,50,6,0,4,0,0,0,2.0,15.0,0.0,1.0,228.0,0.0,1
61043,GPS TAJ MUHAMMAD KUZ KADI,2024-25,Boys,Primary,MOHMAND,HALIMZAI,HALIMZAI,Govt,15.0,1994.0,1989.0,12.0,3.0,3.0,No,2.0,0.0,0.0,0.0,No,Not Available,No,Not Available,No,0,0,No,No,Available/Functional,4,0,0,0,No,No,No,No,No,GPS TAJ MUHAMMAD KUZ KADI,Primary,HALIMZAI,0,0,46,0,0,0,0,0,0,0,0,0,0,0,92,0,0,0,3,0,0,2.0,15.0,0.0,1.0,1176.0,0.0,1
61044,GPS SHAHEED BANDA,2024-25,Boys,Primary,MOHMAND,EKKA GHUND,EKKA GHUND,Govt,48.0,1981.0,1980.0,10.0,38.0,38.0,No,1.0,0.0,0.0,0.0,No,Not Available,No,Not Available,No,0,0,No,No,Not Available,4,0,0,0,No,No,No,No,No,GPS SHAHEED BANDA,Primary,EKKA GHUND,0,0,0,0,0,0,0,0,0,0,0,0,0,0,197,0,0,0,1,1,150,3.0,14.0,0.0,1.0,0.0,0.0,1
61045,GGPS KARIR MUSAF,2024-25,Girls,Primary,MOHMAND,SAFI,SAFI,Govt,40.0,1998.0,1996.0,10.0,40.0,0.0,No,0.0,0.0,0.0,0.0,No,Not Available,No,Not Available,No,0,0,No,No,Not Available,6,0,0,0,No,No,Yes,Yes,Yes,GGPS KARIR MUSAF,Primary,SAFI,0,0,40,0,0,0,0,0,0,0,0,0,60,0,14,3,0,5,36,0,0,1.0,15.0,0.0,2.0,433000.0,0.0,1
61046,GPS NASRAT KORE BARO KHEL,2024-25,Boys,Primary,MOHMAND,HALIMZAI,HALIMZAI,Govt,6.0,1989.0,1989.0,5.0,1.0,1.0,No,0.0,0.0,0.0,0.0,No,Not Available,No,Not Available,No,0,0,No,No,Not Available,2,0,0,0,No,No,No,No,No,GPS NASRAT KORE BARO KHEL,Primary,HALIMZAI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,6,0,10,0,3,8,1.0,12.0,0.0,1.0,100.0,0.0,1
61047,GPS NAVI KALAI GANDHAB,2024-25,Boys,Primary,MOHMAND,HALIMZAI,HALIMZAI,Govt,10.0,1956.0,1955.0,5.0,5.0,5.0,No,0.0,0.0,0.0,0.0,No,Not Available,No,Not Available,No,0,0,No,No,Not Available,2,0,0,0,No,No,No,No,No,GPS NAVI KALAI GANDHAB,Primary,HALIMZAI,0,0,0,0,0,0,0,0,0,0,0,0,61,0,20,0,0,0,0,0,5,2.0,13.5,0.0,1.0,109.0,0.0,1
61048,GGPS YAKH DAHAND TAMANZAI HUSSAIN MEHMOOD,2024-25,Girls,Primary,MOHMAND,PANDIALI,PANDIALI,Govt,,,,,,,,,,,,,,,,,0,0,,,,0,0,0,0,,,,,,GGPS YAKH DAHAND TAMANZAI HUSSAIN MEHMOOD,Primary,PANDIALI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0.0,0.0,1
61049,GGPS ZANAWAR CHEENA,2024-25,Girls,Primary,MOHMAND,KHWEZAI,KHWEZAI,Govt,,,,,,,,,,,,,,,,,0,0,,,,0,0,0,0,,,,,,GGPS ZANAWAR CHEENA,Primary,KHWEZAI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0.0,0.0,1
61050,GPS DANISH KOOL NO. 1,2024-25,Boys,Primary,MOHMAND,PANDIALI,PANDIALI,Shelterless,20.0,1975.0,1976.0,0.0,20.0,20.0,No,0.0,0.0,0.0,0.0,No,Not Available,No,Not Available,No,0,0,No,No,Not Available,0,0,0,0,No,No,Yes,No,No,GPS DANISH KOOL NO. 1,Primary,PANDIALI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175,0,0,0,0,0,0,1.0,15.0,0.0,1.0,2593.0,0.0,1
61051,GGPS PRANGAN ASLAM KORE KHWAIZAI,2024-25,Girls,Primary,MOHMAND,KHWEZAI,KHWEZAI,Govt,30.0,2022.0,2015.0,15.0,15.0,15.0,No,1.0,0.0,2.0,2.0,No,Not Available,No,Not Available,No,0,0,No,No,Not Available,2,6,0,0,No,No,No,No,No,GGPS PRANGAN ASLAM KORE KHWAIZAI,Primary,KHWEZAI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,3,0,10,0,10,10,1.0,12.0,0.0,1.0,0.0,0.0,1
61052,GPS ADIN KHEL ZARGAR,2024-25,Boys,Primary,MOHMAND,SAFI,SAFI,Govt,53.0,1976.0,1975.0,5.0,48.0,48.0,No,0.0,0.0,0.0,0.0,No,Not Available,No,Not Available,No,0,0,No,No,Not Available,2,0,0,0,No,No,No,No,No,GPS ADIN KHEL ZARGAR,Primary,SAFI,0,0,120,0,0,0,0,0,120,0,0,0,0,0,0,0,0,0,9,0,1,3.0,14.0,0.0,1.0,720.0,1662.0,1
61053,GPS SAGI BALA,2024-25,Boys,Primary,MOHMAND,SAFI,SAFI,Govt,20.0,1990.0,1990.0,10.0,10.0,10.0,No,0.0,0.0,0.0,0.0,Yes,Not Available,No,Not Available,No,0,0,No,No,Not Available,5,1,0,0,No,No,Yes,No,No,GPS SAGI BALA,Primary,SAFI,30,5,160,0,0,0,30,5,50,0,0,0,0,0,338,0,0,10,27,0,0,3.0,14.333333333333334,0.0,1.0,1000.0,0.0,1
61054,GPS KOG PAND,2024-25,Boys,Primary,MOHMAND,SAFI,SAFI,Shelterless,40.0,1975.0,1975.0,0.0,40.0,40.0,Yes,,,,,No,Not Available,No,Not Available,No,0,0,No,No,Not Available,0,0,0,0,No,No,No,No,No,GPS KOG PAND,Primary,SAFI,0,0,81,0,0,0,0,0,0,0,0,0,0,0,161,1,0,10,0,0,0,2.0,13.5,0.0,1.0,500.0,0.0,1
61055,GPS LAKARAI,2024-25,Boys,Primary,MOHMAND,SAFI,SAFI,Govt,28.0,1973.0,1973.0,8.0,20.0,20.0,No,0.0,0.0,0.0,0.0,No,Not Available,No,Not Available,No,0,0,No,No,Not Available,2,0,0,0,No,No,No,No,No,GPS LAKARAI,Primary,SAFI,0,0,40,0,0,30,0,0,40,0,0,0,110,0,110,0,0,0,10,0,6,3.0,14.333333333333334,0.0,1.0,152.0,0.0,1
61056,GPS ABDUL BAQI,2024-25,Boys,Primary,MOHMAND,SAFI,SAFI,Govt,60.0,1974.0,1976.0,40.0,40.0,40.0,No,0.0,0.0,0.0,0.0,No,Not Available,No,Not Available,No,0,0,No,No,Available/Functional,6,0,0,0,No,No,Yes,Yes,No,GPS ABDUL BAQI,Primary,SAFI,0,0,150,0,0,0,0,0,150,0,0,0,0,0,150,0,0,0,36,0,0,3.0,14.0,0.0,1.0,17431.0,0.0,1
61057,GPS HABIB ZAI,2024-25,Boys,Primary,MOHMAND,SAFI,SAFI,Govt,30.0,1975.0,1976.0,8.0,22.0,22.0,No,0.0,0.0,0.0,0.0,No,Not Available,No,Not Available,No,0,0,No,No,Not Available,4,0,0,0,No,No,Yes,Yes,Yes,GPS HABIB ZAI,Primary,SAFI,0,0,0,22,0,30,0,0,0,0,0,0,0,0,300,0,0,0,16,0,0,2.0,13.5,0.0,1.0,15837.0,0.0,0
61058,GPS AZEEM KORE,2024-25,Boys,Primary,MOHMAND,SAFI,SAFI,Govt,26.0,1990.0,1989.0,11.0,15.0,15.0,No,0.0,0.0,0.0,0.0,No,Not Available,No,Not Available,No,0,0,No,No,Not Available,3,0,0,0,No,No,No,No,No,GPS AZEEM KORE,Primary,SAFI,0,0,50,0,0,0,0,0,50,0,0,0,28,2,0,0,0,0,3,0,6,2.0,13.5,0.0,1.0,234086.0,0.0,1
61059,GPS HAYATI KORE,2024-25,Boys,Primary,MOHMAND,PANDIALI,PANDIALI,Govt,31.0,1975.0,1976.0,10.0,26.0,26.0,No,0.0,0.0,0.0,0.0,Yes,Not Available,No,Not Available,No,0,0,No,No,Available/Functional,4,1,0,0,No,No,No,No,No,GPS HAYATI KORE,Primary,PANDIALI,0,0,0,0,0,0,0,0,0,0,0,0,100,5,105,0,0,0,6,0,24,3.0,14.0,0.0,1.0,226.0,0.0,1
61060,GPS HASHAM KORE,2024-25,Boys,Primary,MOHMAND,PANDIALI,PANDIALI,Govt,40.0,1981.0,1978.0,15.0,25.0,25.0,No,0.0,0.0,4.0,0.0,No,Not Available,No,Not Available,No,0,0,No,No,Available/NonFunctional,6,0,0,0,No,No,No,No,No,GPS HASHAM KORE,Primary,PANDIALI,0,0,85,0,0,0,0,0,85,0,0,0,0,0,0,0,0,0,0,0,8,2.0,14.5,0.0,,500.0,120000.0,1
61061,GPS KANDI ISSA KHEL,2024-25,Boys,Primary,MOHMAND,PANDIALI,PANDIALI,Govt,17.0,1988.0,1987.0,5.0,12.0,12.0,No,0.0,0.0,0.0,0.0,No,Not Available,No,Not Available,No,0,0,No,No,Available/Functional,2,0,0,0,No,No,No,No,No,GPS KANDI ISSA KHEL,Primary,PANDIALI,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,3,0,0,8,0,0,3.0,14.666666666666666,0.0,1.0,0.0,0.0,1
61062,"GPS KHARAI NO,1",2024-25,Boys,Primary,MOHMAND,AMBAR,AMBAR,Govt,52.0,1994.0,1993.0,16.0,36.0,36.0,No,0.0,0.0,0.0,0.0,Yes,Not Available,No,Not Available,No,0,0,No,No,Available/NonFunctional,7,1,0,0,No,No,No,No,No,"GPS KHARAI NO,1",Primary,AMBAR,25,0,120,0,0,0,25,0,120,0,0,0,9,0,0,0,0,0,19,0,0,2.0,14.0,0.0,,114235.0,0.0,1
61063,GPS BAKHMAL SHAH,2024-25,Boys,Primary,MOHMAND,AMBAR,AMBAR,Govt,41.0,1998.0,1997.0,8.0,33.0,33.0,No,0.0,0.0,2.0,0.0,No,Not Available,No,Not Available,No,0,0,No,No,Available/Functional,3,0,0,0,No,No,No,No,No,GPS BAKHMAL SHAH,Primary,AMBAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,275,0,0,0,4,2,8,2.0,12.0,0.0,1.0,736.0,0.0,1
61064,GPS NAO KALAI,2024-25,Boys,Primary,MOHMAND,PRANG GHAR,PRANG GHAR,Govt,20.0,1981.0,1989.0,4.0,16.0,16.0,No,0.0,0.0,0.0,0.0,No,Not Available,No,Not Available,No,0,0,No,No,Available/Functional,2,0,0,0,No,No,No,No,No,GPS NAO KALAI,Primary,PRANG GHAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140,2,0,0,2,0,6,2.0,15.5,0.0,1.0,300.0,0.0,1
